idArticle;idFacture;idVendeur;idTime;qte;totHT;totRemise
18649;NA;21;92482;1;9,920;,000
18649;NA;21;127698;2;19,840;,000
18649;NA;22;2915;1;9,920;,000
18649;NA;22;15224;1;9,920;,000
18649;NA;22;64236;1;9,920;,000
18649;NA;22;65960;1;9,920;,000
18649;NA;22;92260;1;9,920;,000
18649;NA;22;157627;1;10,000;,000
18649;NA;32;1451;2;19,840;,000
18649;NA;32;16650;1;9,920;,000
18649;NA;32;33754;1;9,920;,000
18649;NA;32;35008;1;9,920;,000
18649;NA;32;60422;1;9,920;,000
18649;NA;32;63160;1;9,920;,000
18649;NA;32;64870;1;9,920;,000
18649;NA;32;109209;2;19,840;,000
18660;NA;12;44354;4;24,460;,000
18660;NA;12;135600;1;6,115;,000
18660;NA;12;139555;1;6,115;,000
18660;NA;12;139735;1;6,115;,000
18660;NA;12;152423;1;6,115;,000
18660;NA;14;30877;1;6,115;,000
18660;NA;14;77183;1;6,115;,000
18660;NA;14;111059;1;6,115;,000
18660;NA;14;140554;1;6,115;,000
18660;NA;15;88304;3;18,345;,000
18660;NA;15;106178;1;6,115;,000
18660;NA;22;39174;1;6,115;,000
18660;NA;22;48917;6;36,690;,000
18660;NA;22;97711;1;6,115;,000
18660;NA;32;63356;3;18,345;,000
18660;NA;32;83234;1;6,115;,000
18661;NA;12;11026;1;18,365;,000
18661;NA;12;16254;1;16,528;10,000
18661;NA;12;18154;1;18,367;,000
18661;NA;12;25248;1;18,367;,000
18661;NA;12;28480;1;18,367;,000
18661;NA;12;30048;1;18,367;,000
18661;NA;12;94051;1;18,367;,000
18661;NA;12;120779;1;18,367;,000
18661;NA;12;134065;1;18,367;,000
18661;NA;14;114116;1;18,367;,000
18661;NA;14;118444;1;18,367;,000
18661;NA;22;8887;1;18,365;,000
18661;NA;22;24911;1;18,367;,000
18661;NA;22;152932;1;18,367;,000
18661;NA;23;84271;1;18,367;,000
18668;NA;21;52288;1;33,995;,000
18677;NA;14;61938;1;35,077;,000
18677;NA;14;104234;1;34,428;,000
18677;NA;15;78677;1;35,077;,000
18681;NA;14;14856;1;11,420;,000
18681;NA;21;87166;1;11,420;,000
18681;NA;22;44853;2;22,840;,000
18682;NA;32;144543;1;17,766;,000
18683;NA;22;152604;1;9,945;,000
18685;NA;14;22675;1;28,813;4,641
18685;NA;32;22254;1;30,216;,000
187;NA;12;152455;1;18,750;,000
187;NA;14;58889;1;17,796;,000
187;NA;14;138761;1;17,796;,000
187;NA;21;32594;1;17,796;,000
187;NA;21;91428;1;17,796;,000
187;NA;22;22694;1;17,796;,000
187;NA;22;50974;1;17,796;,000
187;NA;22;93841;1;17,796;,000
187;NA;22;103088;1;17,796;,000
187;NA;22;122562;2;35,592;,000
187;NA;22;134261;-2;-35,592;,000
187;NA;22;134264;3;53,388;,000
187;NA;22;148161;1;18,750;,000
187;NA;32;19222;1;17,796;,000
187;NA;32;35659;1;17,796;,000
187;NA;32;72774;1;17,796;,000
187;NA;32;75946;1;17,796;,000
187;NA;32;138590;1;17,796;,000
1870;NA;12;21688;1;6,700;,000
1870;NA;12;39700;1;6,700;,000
1870;NA;12;72083;1;6,700;,000
1870;NA;12;74071;1;6,700;,000
1870;NA;12;84428;1;6,700;,000
1870;NA;12;108206;1;6,700;,000
1870;NA;12;130424;1;6,700;,000
1870;NA;12;141586;1;6,700;,000
1870;NA;14;1667;1;6,700;,000
1870;NA;14;35790;1;6,700;,000
1870;NA;14;55100;1;6,700;,000
1870;NA;14;59367;1;6,700;,000
1870;NA;14;60647;1;6,700;,000
1870;NA;14;61954;1;6,700;,000
1870;NA;14;91027;1;6,700;,000
1870;NA;14;97244;1;6,700;,000
1870;NA;14;97369;1;6,700;,000
1870;NA;14;111476;1;6,700;,000
1870;NA;14;115899;1;6,700;,000
1870;NA;14;117348;1;6,700;,000
1870;NA;14;124549;1;6,700;,000
1870;NA;14;133235;1;6,700;,000
1870;NA;14;136734;1;6,700;,000
1870;NA;14;141409;1;6,700;,000
1870;NA;14;146159;1;6,700;,000
1870;NA;15;47527;1;6,700;,000
1870;NA;15;47581;-1;-6,700;,000
1870;NA;15;114333;1;6,700;,000
1870;NA;15;126380;1;6,700;,000
1870;NA;15;150536;1;6,700;,000
1870;NA;21;46537;1;6,700;,000
1870;NA;21;115035;1;6,700;,000
1870;NA;21;132861;1;6,700;,000
1870;NA;21;137574;1;6,700;,000
1870;NA;21;150816;1;6,336;5,437
1870;NA;22;78169;1;6,700;,000
1870;NA;22;99557;1;6,700;,000
1870;NA;22;110260;1;6,700;,000
1870;NA;23;145369;1;6,700;,000
1870;NA;23;152678;1;6,700;,000
1870;NA;32;16270;1;6,700;,000
1870;NA;32;88860;1;6,429;4,051
1870;NA;32;119714;1;6,700;,000
1870;NA;32;130188;1;6,700;,000
1870;NA;32;133938;1;6,700;,000
1870;NA;32;137743;1;6,700;,000
1870;NA;32;140389;1;6,700;,000
1870;NA;32;141855;1;6,700;,000
1870;NA;32;159028;1;6,700;,000
18703;NA;12;7941;2;11,580;,000
18703;NA;14;61337;1;5,790;,000
18703;NA;22;108491;2;11,580;,000
18703;NA;23;138325;2;11,580;,000
18704;NA;12;62789;2;152,530;,000
18704;NA;12;67155;-1;-76,265;,000
18704;NA;14;60619;1;71,703;5,981
18704;NA;22;44249;1;76,265;,000
18704;NA;32;1218;1;76,265;,000
18704;NA;32;53263;1;76,265;,000
18706;NA;14;132278;1;5,130;,000
18706;NA;21;92691;2;10,260;,000
18708;NA;21;72331;1;14,175;,000
18708;NA;22;119269;1;14,175;,000
18708;NA;22;144308;1;14,175;,000
18708;NA;23;137778;1;14,175;,000
18708;NA;32;150090;1;14,175;,000
18709;NA;12;36675;1;32,503;3,694
18709;NA;12;97483;1;33,750;,000
18709;NA;14;17866;1;30,693;9,059
18709;NA;14;52164;1;33,750;,000
18709;NA;14;99094;1;33,750;,000
18709;NA;21;50720;1;33,750;,000
18709;NA;21;51004;1;33,750;,000
18709;NA;22;46882;1;33,750;,000
18709;NA;22;159331;1;33,750;,000
18709;NA;32;20354;1;33,750;,000
18709;NA;32;43479;1;33,750;,000
1871;NA;12;29692;1;2,685;,000
1871;NA;12;32895;1;2,685;,000
1871;NA;14;34162;1;2,685;,000
1871;NA;22;17828;1;2,685;,000
1871;NA;22;17890;1;2,685;,000
1871;NA;23;35952;1;2,685;,000
1871;NA;32;42289;1;2,685;,000
18716;NA;22;121928;1;1262,137;,000
1872;NA;12;70427;1;12,260;,000
1872;NA;22;18054;1;12,643;,000
1872;NA;22;62744;1;11,621;5,208
1872;NA;22;129588;2;22,268;9,184
18721;NA;14;65789;1;23,458;10,000
18723;NA;14;20935;1;23,920;8,226
18723;NA;14;131455;1;26,064;,000
18728;NA;21;82870;1;22,058;,000
18729;NA;15;17267;1;30,300;,000
18730;NA;32;16817;1;29,819;1,589
18735;NA;12;10751;1;47,500;,000
18735;NA;14;20283;1;47,500;,000
18735;NA;14;62266;1;47,500;,000
18735;NA;14;111604;1;47,500;,000
18735;NA;15;42325;1;47,500;,000
18735;NA;21;79316;1;47,500;,000
18739;NA;14;115942;1;39,000;,000
18739;NA;32;140891;1;38,917;,212
18751;NA;14;87663;2;53,652;10,000
18751;NA;14;89936;1;29,807;,000
18751;NA;14;110582;5;149,035;,000
18751;NA;14;110682;5;149,035;,000
18751;NA;21;61052;1;26,994;9,435
18752;NA;22;48353;1;5,270;,000
18753;NA;14;12216;1;36,000;,000
18759;NA;14;140716;1;7,470;,000
18759;NA;22;25621;1;7,473;,000
18759;NA;32;105196;1;7,470;,000
1876;NA;22;12137;1;5,944;,000
1876;NA;23;55103;1;5,944;,000
1876;NA;32;150885;4;24,096;,000
18760;NA;21;98447;1;66,630;,000
18763;NA;15;14253;1;6,984;,108
18763;NA;22;114421;1;6,323;,000
18763;NA;32;33059;1;6,323;,000
18766;NA;14;14747;2;49,250;,000
18766;NA;14;40637;1;24,625;,000
18767;NA;12;136347;1;99,642;,000
18767;NA;21;52333;1;99,639;,000
18767;NA;21;52335;1;99,639;,000
18767;NA;21;117786;1;99,153;,488
18767;NA;22;159461;1;99,314;,326
18776;NA;23;107051;1;108,888;,000
18779;NA;32;109245;1;7,994;,000
1878;NA;12;23739;1;3,885;,000
1878;NA;12;32588;1;3,885;,000
1878;NA;12;38858;1;3,885;,000
1878;NA;12;46755;1;3,885;,000
1878;NA;22;54374;1;3,885;,000
1878;NA;23;27310;1;3,885;,000
1878;NA;32;3395;2;7,400;,000
1878;NA;32;93409;1;3,885;,000
18780;NA;22;155463;2;23,040;,000
18780;NA;32;58513;1;11,520;,000
18787;NA;14;2659;1;8,775;,000
1879;NA;12;15269;1;1,595;,000
1879;NA;12;29480;2;3,190;,000
1879;NA;12;89315;1;1,595;,000
1879;NA;12;136254;2;3,190;,000
1879;NA;14;24860;2;3,176;,441
1879;NA;14;52479;1;1,595;,000
1879;NA;14;62736;1;1,595;,000
1879;NA;14;74204;1;1,595;,000
1879;NA;14;78727;2;3,190;,000
1879;NA;14;93768;1;1,595;,000
1879;NA;14;102417;1;1,595;,000
1879;NA;14;121300;1;1,595;,000
1879;NA;15;18360;3;4,785;,000
1879;NA;15;55978;2;3,190;,000
1879;NA;15;67895;2;3,190;,000
1879;NA;22;62509;1;1,595;,000
1879;NA;22;101234;1;1,595;,000
1879;NA;23;48471;1;1,595;,000
1879;NA;23;115924;1;1,595;,000
1879;NA;23;129359;1;1,595;,000
1879;NA;32;39434;1;1,593;,129
1879;NA;32;49785;1;1,595;,000
1879;NA;32;68483;2;3,190;,000
1879;NA;32;72774;2;3,190;,000
1880;NA;12;18301;1;3,870;,000
1880;NA;23;25903;1;3,870;,000
1880;NA;23;29434;1;3,870;,000
1880;NA;23;137561;1;3,870;,000
1880;NA;32;17073;1;3,533;8,705
1880;NA;32;113763;1;3,488;9,883
1880;NA;32;128068;1;3,870;,000
1880;NA;32;158000;1;3,950;,000
18801;NA;14;107224;1;28,858;,000
18801;NA;22;139982;1;28,858;,000
18801;NA;32;89433;1;28,858;,000
18809;NA;12;38742;1;10,185;,000
18809;NA;23;109751;1;10,185;,000
18809;NA;32;39385;1;10,185;,000
18809;NA;32;150268;1;10,185;,000
1881;NA;12;31433;1;4,275;,000
1881;NA;12;79705;3;12,825;,000
1881;NA;12;86974;1;4,275;,000
1881;NA;12;118253;1;4,275;,000
1881;NA;14;15704;1;4,275;,000
1881;NA;14;16797;1;4,275;,000
1881;NA;14;101677;2;8,550;,000
1881;NA;14;129109;1;4,275;,000
1881;NA;15;17915;4;17,100;,000
1881;NA;15;65017;1;4,275;,000
1881;NA;15;123400;1;4,275;,000
1881;NA;22;26711;2;8,550;,000
1881;NA;22;74888;1;4,275;,000
1881;NA;32;12788;1;4,275;,000
1881;NA;32;14606;1;4,275;,000
1881;NA;32;26105;2;8,550;,000
1881;NA;32;29188;3;12,825;,000
1881;NA;32;48025;1;4,275;,000
1881;NA;32;93450;1;4,275;,000
18810;NA;22;152558;1;10,185;,000
18811;NA;32;153783;1;6,792;,000
18811;NA;32;156455;1;6,792;,000
18812;NA;23;119515;1;6,792;,000
18815;NA;23;25889;1;12,795;,000
18815;NA;32;84826;1;18,297;,000
18816;NA;32;105196;1;14,250;,000
18816;NA;32;112709;1;14,250;,000
1882;NA;15;43554;1;27,966;,000
1882;NA;21;153218;1;27,966;,000
18820;NA;12;9877;1;1,500;,000
18820;NA;12;14069;2;2,941;1,980
18820;NA;14;21620;1;1,500;,000
18820;NA;14;30957;3;4,500;,000
18820;NA;14;39294;1;1,500;,000
18820;NA;15;47590;3;4,500;,000
18820;NA;15;65918;1;1,500;,000
18820;NA;21;8685;1;1,500;,000
18820;NA;21;43913;1;1,500;,000
18820;NA;21;63428;1;1,500;,000
18820;NA;21;63511;1;1,500;,000
18820;NA;21;75335;1;1,500;,000
18820;NA;22;10336;1;1,500;,000
18820;NA;32;2822;1;1,500;,000
18820;NA;32;12623;1;1,500;,000
18820;NA;32;42511;1;1,500;,000
18821;NA;12;19270;1;,713;,000
18821;NA;12;30364;1;,713;,000
18821;NA;12;75907;2;1,426;,000
18821;NA;14;7205;2;1,426;,000
18821;NA;14;7669;1;,713;,000
18821;NA;14;14866;1;,713;,000
18821;NA;14;34811;1;,713;,000
18821;NA;14;52660;2;1,426;,000
18821;NA;14;64459;9;6,417;,000
18821;NA;14;76180;2;1,426;,000
18821;NA;14;77450;1;,713;,000
18821;NA;15;17097;2;1,426;,000
18821;NA;15;42402;2;1,426;,000
18821;NA;15;65854;3;2,139;,000
18821;NA;21;12744;1;,713;,000
18821;NA;21;46768;1;,713;,000
18821;NA;21;98535;1;,713;,000
18821;NA;22;18629;1;,713;,000
18821;NA;22;47550;1;,713;,000
18821;NA;22;50343;2;1,426;,000
18821;NA;23;59988;2;1,426;,000
18821;NA;32;118;2;1,426;,000
18821;NA;32;14714;1;,713;,000
18821;NA;32;29081;3;2,139;,000
18821;NA;32;40146;2;1,426;,000
18821;NA;32;46977;2;1,426;,000
18821;NA;32;57537;3;2,139;,000
18821;NA;32;84958;1;,713;,000
18822;NA;32;149771;2;,864;,000
18823;NA;12;1075;1;,562;,000
18823;NA;12;47123;1;,561;,000
18823;NA;14;14866;1;,562;,000
18823;NA;14;71839;1;,602;,000
18823;NA;14;71874;1;,602;,000
18823;NA;14;97259;1;,602;,000
18823;NA;14;100160;2;1,204;,000
18823;NA;14;100984;2;1,204;,000
18823;NA;14;101209;1;,602;,000
18823;NA;14;116404;2;1,204;,000
18823;NA;14;146047;6;3,612;,000
18823;NA;15;19456;4;2,248;,000
18823;NA;15;34541;1;,602;,000
18823;NA;15;54008;1;,602;,000
18823;NA;21;42180;1;,602;,000
18823;NA;21;98535;5;3,010;,000
18823;NA;21;108882;2;1,204;,000
18823;NA;22;28481;2;1,204;,000
18823;NA;22;29778;6;3,612;,000
18823;NA;22;44820;2;1,122;,000
18823;NA;22;63525;4;2,408;,000
18823;NA;22;70313;1;,602;,000
18823;NA;22;74894;2;1,204;,000
18823;NA;22;117229;2;1,204;,000
18823;NA;22;137427;2;1,204;,000
18823;NA;22;160044;2;1,204;,000
18823;NA;32;14256;1;,562;,000
18823;NA;32;23489;1;,602;,000
18823;NA;32;24968;1;,602;,000
18823;NA;32;35380;1;,602;,000
18823;NA;32;37480;5;3,010;,000
18823;NA;32;49061;1;,561;,000
18823;NA;32;54825;2;1,171;2,704
18823;NA;32;55656;2;1,204;,000
18823;NA;32;60563;1;,600;,410
18823;NA;32;72164;2;1,160;3,623
18823;NA;32;120001;1;,602;,000
18823;NA;32;123143;2;1,204;,000
18823;NA;32;147161;2;1,202;,162
18824;NA;12;16060;1;1,320;,000
18824;NA;12;25164;1;1,320;,000
18824;NA;12;33077;1;1,320;,000
18824;NA;12;34403;1;1,320;,000
18824;NA;12;58843;1;1,320;,000
18824;NA;12;59942;1;1,320;,000
18824;NA;12;61003;1;1,320;,000
18824;NA;14;19793;1;1,320;,000
18824;NA;14;59528;1;1,320;,000
18824;NA;21;25594;1;1,320;,000
18824;NA;21;29861;1;1,320;,000
18824;NA;21;43125;1;1,320;,000
18824;NA;21;43768;1;1,320;,000
18824;NA;21;58273;1;1,320;,000
18824;NA;21;61055;1;1,320;,000
18824;NA;22;275;1;1,232;,000
18824;NA;22;688;1;1,232;,000
18824;NA;22;1575;1;1,232;,000
18824;NA;22;5894;1;1,232;,000
18824;NA;22;17779;1;1,320;,000
18824;NA;22;19679;1;1,320;,000
18824;NA;22;31856;1;1,320;,000
18824;NA;22;33896;1;1,320;,000
18824;NA;22;34074;1;1,320;,000
18824;NA;22;39754;1;1,320;,000
18824;NA;22;39810;1;1,320;,000
18824;NA;22;52185;1;1,320;,000
18824;NA;22;52324;1;1,320;,000
18824;NA;22;52632;1;1,320;,000
18824;NA;22;58408;1;1,320;,000
18824;NA;22;61038;1;1,320;,000
18824;NA;22;64400;1;1,320;,000
18824;NA;32;3721;1;1,232;,000
18824;NA;32;7232;1;1,232;,000
18824;NA;32;14726;1;1,320;,000
18824;NA;32;15017;1;1,320;,000
18824;NA;32;16177;1;1,320;,000
18824;NA;32;16179;1;1,320;,000
18824;NA;32;17970;2;2,640;,000
18824;NA;32;39196;1;1,320;,000
18824;NA;32;43608;1;1,320;,000
18824;NA;32;43741;1;1,320;,000
18824;NA;32;54874;1;1,320;,000
18824;NA;32;60516;1;1,320;,000
18825;NA;12;34534;1;1,250;,000
18825;NA;12;34846;1;1,250;,000
18825;NA;12;38150;1;1,250;,000
18825;NA;12;38565;1;1,250;,000
18825;NA;12;44473;1;1,343;,000
18825;NA;12;45909;1;1,343;,000
18825;NA;12;46105;1;1,343;,000
18825;NA;12;47308;1;1,343;,000
18825;NA;12;90344;1;1,343;,000
18825;NA;12;137082;1;1,343;,000
18825;NA;12;154976;1;1,343;,000
18825;NA;14;30184;1;1,250;,000
18825;NA;14;34578;1;1,250;,000
18825;NA;14;39276;1;1,250;,000
18825;NA;14;52016;1;1,343;,000
18825;NA;14;87267;1;1,343;,000
18825;NA;14;94307;1;1,343;,000
18825;NA;14;104450;1;1,343;,000
18825;NA;14;156008;1;1,221;9,106
18825;NA;15;3657;3;3,537;,000
18825;NA;15;49969;1;1,343;,000
18825;NA;15;51477;1;1,343;,000
18825;NA;21;28341;1;1,250;,000
18825;NA;21;34994;1;1,250;,000
18825;NA;21;83798;1;1,343;,000
18825;NA;21;89467;1;1,343;,000
18825;NA;21;140056;1;1,343;,000
18825;NA;22;7589;2;2,358;,000
18825;NA;22;34840;1;1,250;,000
18825;NA;22;35325;1;1,250;,000
18825;NA;22;37368;1;1,250;,000
18825;NA;22;38767;1;1,250;,000
18825;NA;22;50264;1;1,343;,000
18825;NA;22;51235;1;1,343;,000
18825;NA;22;88854;1;1,343;,000
18825;NA;22;103449;1;1,343;,000
18825;NA;22;138342;1;1,343;,000
18825;NA;22;152553;1;1,343;,000
18825;NA;22;155239;1;1,343;,000
18825;NA;22;158769;1;1,343;,000
18825;NA;23;37617;1;1,250;,000
18825;NA;23;37977;1;1,250;,000
18825;NA;23;137504;1;1,343;,000
18825;NA;32;3508;1;1,179;,000
18825;NA;32;3569;1;1,179;,000
18825;NA;32;8891;1;1,179;,000
18825;NA;32;9143;1;1,179;,000
18825;NA;32;12603;1;1,179;,000
18825;NA;32;26892;1;1,250;,000
18825;NA;32;38508;1;1,240;,771
18825;NA;32;46973;2;2,686;,000
18825;NA;32;51063;1;1,343;,000
18825;NA;32;64985;1;1,343;,000
18825;NA;32;88482;1;1,343;,000
18825;NA;32;89293;1;1,343;,000
18825;NA;32;138029;1;1,343;,000
18825;NA;32;156376;1;1,343;,000
18825;NA;32;159213;1;1,343;,000
18826;NA;12;11801;1;1,775;,000
18826;NA;12;28892;1;1,775;,000
18826;NA;12;33077;1;1,775;,000
18826;NA;12;47059;1;1,902;,000
18826;NA;12;60137;1;1,902;,000
18826;NA;12;80468;1;1,902;,000
18826;NA;14;3177;1;1,775;,000
18826;NA;14;13196;1;1,775;,000
18826;NA;14;21038;1;1,775;,000
18826;NA;14;24106;1;1,775;,000
18826;NA;14;24429;1;1,775;,000
18826;NA;14;28644;1;1,775;,000
18826;NA;14;61609;1;1,902;,000
18826;NA;21;3479;1;1,775;,000
18826;NA;21;7668;1;1,775;,000
18826;NA;21;54732;1;1,902;,000
18826;NA;21;57683;1;1,902;,000
18826;NA;22;1519;1;1,775;,000
18826;NA;22;6813;1;1,775;,000
18826;NA;22;11471;1;1,775;,000
18826;NA;22;12871;1;1,775;,000
18826;NA;22;22746;1;1,775;,000
18826;NA;22;22763;-1;-1,775;,000
18826;NA;22;39942;1;1,775;,000
18826;NA;22;54473;1;1,902;,000
18826;NA;22;60372;-1;-1,902;,000
18826;NA;22;66536;1;1,902;,000
18826;NA;22;68005;1;1,902;,000
18826;NA;23;70493;1;1,902;,000
18826;NA;32;19908;1;1,775;,000
18826;NA;32;28098;1;1,775;,000
18826;NA;32;54514;1;1,902;,000
18826;NA;32;58313;1;1,902;,000
18826;NA;32;60563;1;1,894;,410
18826;NA;32;72164;1;1,833;3,623
18827;NA;12;987;1;2,623;,000
18827;NA;12;16229;2;5,246;,000
18827;NA;12;17184;1;2,623;,000
18827;NA;12;57497;1;2,812;,000
18827;NA;14;953;1;2,623;,000
18827;NA;14;9163;1;2,623;,000
18827;NA;14;15695;1;2,623;,000
18827;NA;14;16025;1;2,623;,000
18827;NA;14;22020;1;2,623;,000
18827;NA;14;24360;1;2,623;,000
18827;NA;14;24843;1;2,623;,000
18827;NA;14;38530;1;2,623;,000
18827;NA;14;57153;1;2,812;,000
18827;NA;14;65974;1;2,812;,000
18827;NA;14;66019;1;2,812;,000
18827;NA;14;68456;1;2,812;,000
18827;NA;14;86644;1;2,812;,000
18827;NA;14;124540;1;2,812;,000
18827;NA;14;147601;1;2,812;,000
18827;NA;14;158591;1;2,812;,000
18827;NA;15;6980;1;2,623;,000
18827;NA;15;56144;1;2,812;,000
18827;NA;15;66501;1;2,812;,000
18827;NA;15;156157;1;2,812;,000
18827;NA;21;190;1;2,623;,000
18827;NA;21;2601;1;2,623;,000
18827;NA;21;39001;1;2,623;,000
18827;NA;21;150130;1;2,812;,000
18827;NA;22;5894;1;2,623;,000
18827;NA;22;10126;1;2,623;,000
18827;NA;22;17662;1;2,623;,000
18827;NA;22;20985;1;2,623;,000
18827;NA;22;39704;1;2,623;,000
18827;NA;22;46752;1;2,623;,000
18827;NA;22;60372;1;2,812;,000
18827;NA;22;155186;1;2,812;,000
18827;NA;22;157253;1;2,812;,000
18827;NA;22;157342;1;2,812;,000
18827;NA;23;146006;1;2,812;,000
18827;NA;32;15887;1;2,623;,018
18827;NA;32;20086;1;2,623;,000
18827;NA;32;22296;1;2,623;,000
18827;NA;32;23135;1;2,623;,000
18827;NA;32;25197;1;2,623;,000
18827;NA;32;54825;1;2,736;2,704
18827;NA;32;58548;1;2,812;,000
18827;NA;32;65182;1;2,812;,000
18827;NA;32;72086;1;2,812;,000
18827;NA;32;147161;1;2,807;,162
18827;NA;32;158452;1;2,812;,000
18828;NA;12;11995;1;1,895;,000
18828;NA;12;12000;1;1,895;,000
18828;NA;12;27460;1;1,740;,000
18828;NA;12;68350;1;2,032;,000
18828;NA;12;79091;1;2,032;,000
18828;NA;14;801;1;1,895;,000
18828;NA;14;953;1;1,895;,000
18828;NA;14;9145;1;1,871;1,270
18828;NA;14;9163;1;1,895;,000
18828;NA;14;17386;1;1,895;,000
18828;NA;14;17866;1;1,723;9,059
18828;NA;14;32764;1;1,740;,000
18828;NA;14;33628;1;1,740;,000
18828;NA;14;38881;1;1,740;,000
18828;NA;14;51694;1;2,032;,000
18828;NA;14;56650;1;2,032;,000
18828;NA;14;58608;1;2,032;,000
18828;NA;14;63167;1;2,032;,000
18828;NA;14;65614;1;2,032;,000
18828;NA;14;67391;1;2,032;,000
18828;NA;14;69846;1;2,032;,000
18828;NA;14;86499;1;2,032;,000
18828;NA;14;95026;1;2,032;,000
18828;NA;14;115886;1;2,032;,000
18828;NA;14;130229;1;2,032;,000
18828;NA;14;130307;1;2,032;,000
18828;NA;14;131365;1;2,032;,000
18828;NA;15;16251;1;1,895;,000
18828;NA;15;18862;1;1,895;,000
18828;NA;15;19851;1;1,895;,000
18828;NA;15;66426;1;2,032;,000
18828;NA;15;68061;1;2,032;,000
18828;NA;15;156824;1;2,032;,000
18828;NA;22;10963;1;1,895;,000
18828;NA;22;12871;1;1,895;,000
18828;NA;22;14301;1;1,895;,000
18828;NA;22;22763;1;1,895;,000
18828;NA;22;59089;-1;-2,032;,000
18828;NA;22;70289;1;2,032;,000
18828;NA;22;73101;1;2,032;,000
18828;NA;23;45476;1;2,032;,000
18828;NA;23;60418;1;2,032;,000
18828;NA;32;15887;1;1,895;,018
18828;NA;32;16170;1;1,895;,000
18828;NA;32;22259;1;1,895;,000
18828;NA;32;33450;1;1,740;,000
18828;NA;32;46973;1;2,032;,000
18828;NA;32;54131;1;2,032;,000
18828;NA;32;57051;1;2,032;,000
18828;NA;32;69672;1;2,032;,000
18828;NA;32;78675;1;2,032;,000
18829;NA;12;58475;1;11,145;,000
18829;NA;22;78837;1;11,145;,000
1883;NA;21;54637;1;12,750;,000
1883;NA;21;79259;1;12,750;,000
1883;NA;22;158754;1;12,830;,000
18830;NA;12;85399;1;37,500;,000
18830;NA;14;20161;1;37,500;,000
18830;NA;14;58603;1;37,500;,000
18830;NA;14;100045;1;37,500;,000
18830;NA;14;119256;1;37,500;,000
18830;NA;14;122527;1;37,500;,000
18830;NA;21;46685;1;37,199;,802
18830;NA;22;99939;1;37,500;,000
18830;NA;22;160012;1;37,580;,000
18830;NA;32;141445;1;37,500;,000
18835;NA;12;136332;1;5,067;,000
18835;NA;14;111069;1;5,067;,000
18835;NA;14;136851;1;5,067;,000
18835;NA;15;17273;1;5,067;,000
18835;NA;21;68062;1;5,067;,000
18835;NA;21;75282;1;5,067;,000
18835;NA;22;7306;1;5,067;,000
18835;NA;22;73713;1;5,067;,000
18835;NA;22;100117;1;5,067;,000
18835;NA;23;129741;1;5,067;,000
18835;NA;32;29815;1;5,067;,000
18839;NA;21;92992;1;5,553;,624
1884;NA;14;84011;1;6,782;,000
1884;NA;14;100594;1;6,782;,000
1884;NA;14;102466;1;6,782;,000
1884;NA;14;129973;1;6,782;,000
1884;NA;14;157066;1;6,782;,000
1884;NA;15;86403;1;6,782;,000
1884;NA;15;86406;-1;-6,782;,000
1884;NA;15;127447;1;6,782;,000
1884;NA;15;144754;2;13,564;,000
1884;NA;21;126179;1;6,782;,000
1884;NA;23;52794;2;13,564;,000
1884;NA;23;113399;1;6,782;,000
1884;NA;32;152946;1;6,720;,921
18845;NA;22;39181;1;10,266;,000
18845;NA;32;14995;1;10,266;,000
1885;NA;12;8126;1;1,356;,000
1885;NA;12;15214;1;1,356;,000
1885;NA;12;25723;1;1,356;,000
1885;NA;12;39211;1;1,356;,000
1885;NA;12;46662;1;1,356;,000
1885;NA;12;57945;2;2,712;,000
1885;NA;12;88569;1;1,356;,000
1885;NA;12;89275;1;1,356;,000
1885;NA;12;134336;1;1,356;,000
1885;NA;12;134461;1;1,356;,000
1885;NA;12;157199;1;1,356;,000
1885;NA;14;9627;1;1,356;,000
1885;NA;14;10907;1;1,356;,000
1885;NA;14;15507;2;2,712;,000
1885;NA;14;16038;-2;-2,712;,000
1885;NA;14;22164;1;1,356;,000
1885;NA;14;76643;1;1,356;,000
1885;NA;14;95503;1;1,356;,000
1885;NA;14;102324;1;1,356;,000
1885;NA;14;103503;1;1,356;,000
1885;NA;14;107876;1;1,356;,000
1885;NA;14;112120;2;2,712;,000
1885;NA;14;122855;2;2,712;,000
1885;NA;14;123777;1;1,356;,000
1885;NA;14;125794;1;1,356;,000
1885;NA;14;141249;1;1,356;,000
1885;NA;14;141536;1;1,356;,000
1885;NA;14;145841;2;2,712;,000
1885;NA;15;50446;1;1,356;,000
1885;NA;15;143188;1;1,356;,000
1885;NA;21;57630;2;2,712;,000
1885;NA;21;151052;1;1,356;,000
1885;NA;22;20736;1;1,356;,000
1885;NA;22;60949;2;2,712;,000
1885;NA;22;61473;1;1,356;,000
1885;NA;22;71513;1;1,356;,000
1885;NA;22;96536;1;1,356;,000
1885;NA;22;119829;1;1,356;,000
1885;NA;22;128850;2;2,712;,000
1885;NA;22;156622;1;1,356;,000
1885;NA;22;157458;1;1,356;,000
1885;NA;32;16508;4;5,424;,000
1885;NA;32;19026;1;1,356;,000
1885;NA;32;23262;2;2,712;,000
1885;NA;32;39020;1;1,356;,000
1885;NA;32;39780;1;1,356;,000
1885;NA;32;52407;2;2,712;,000
1885;NA;32;53966;1;1,356;,000
